GID,AGE,INDIVIDUAL_NAME,QUALITY,SEX,SPECIES,VIEW_POINT,CONTRIBUTOR,tags
7834,"infant,adult","IBEIS_PZ_0021,IBEIS_PZ_0248","ok,junk","Female,Female","zebra_plains,zebra_plains","left,left","PZ_MUGU_18hyrule:joncrall:/media/raid/work/PZ_MUGU_180,PZ_MUGU_18hyrule:joncrall:/media/raid/work/PZ_MUGU_180","['zebra', 'outdoor', 'grass', 'sky', 'ground', 'mammal', 'animal', 'tree', 'road', 'dirt']"
7835,"adult,adult","IBEIS_PZ_0037,IBEIS_PZ_0044","poor,ok","Male,Female","zebra_plains,zebra_plains","left,left","PZ_MUGU_18hyrule:joncrall:/media/raid/work/PZ_MUGU_180,PZ_MUGU_18hyrule:joncrall:/media/raid/work/PZ_MUGU_180","['grass', 'zebra', 'outdoor', 'sky', 'tree', 'mammal', 'animal', 'field', 'standing']"
7836,"infant,adult,infant","IBEIS_PZ_0021,IBEIS_PZ_0248,IBEIS_PZ_0185","good,ok,poor","Female,Female,Female","zebra_plains,zebra_plains,zebra_plains","left,backleft,back","PZ_MUGU_18hyrule:joncrall:/media/raid/work/PZ_MUGU_180,PZ_MUGU_18hyrule:joncrall:/media/raid/work/PZ_MUGU_180,PZ_MUGU_18hyrule:joncrall:/media/raid/work/PZ_MUGU_180","['zebra', 'outdoor', 'grass', 'sky', 'tree', 'ground', 'animal', 'mammal', 'field', 'standing', 'dirt', 'group']"
7837,adult,IBEIS_PZ_0200,good,Female,zebra_plains,left,PZ_MUGU_18hyrule:joncrall:/media/raid/work/PZ_MUGU_180,"['outdoor', 'zebra', 'grass', 'sky', 'tree', 'animal', 'field', 'standing', 'mammal', 'grassy']"
7838,adult,IBEIS_PZ_0037,good,Male,zebra_plains,left,PZ_MUGU_18hyrule:joncrall:/media/raid/work/PZ_MUGU_180,"['zebra', 'grass', 'outdoor', 'mammal', 'animal', 'field', 'grazing', 'standing', 'group']"
7839,"adult,infant,adult,adult","IBEIS_PZ_0037,IBEIS_PZ_0021,IBEIS_PZ_0229,IBEIS_PZ_0248","ok,ok,ok,poor","Male,Female,Female,Female","zebra_plains,zebra_plains,zebra_plains,zebra_plains","left,left,left,left","PZ_MUGU_18hyrule:joncrall:/media/raid/work/PZ_MUGU_180,PZ_MUGU_18hyrule:joncrall:/media/raid/work/PZ_MUGU_180,PZ_MUGU_18hyrule:joncrall:/media/raid/work/PZ_MUGU_180,PZ_MUGU_18hyrule:joncrall:/media/raid/work/PZ_MUGU_180","['zebra', 'grass', 'outdoor', 'tree', 'animal', 'sky', 'mammal', 'field', 'standing']"
7840,"adult,adult","IBEIS_PZ_0248,IBEIS_PZ_0229","poor,ok","Female,Female","zebra_plains,zebra_plains","left,left","PZ_MUGU_18hyrule:joncrall:/media/raid/work/PZ_MUGU_180,PZ_MUGU_18hyrule:joncrall:/media/raid/work/PZ_MUGU_180","['zebra', 'outdoor', 'grass', 'sky', 'tree', 'animal', 'field', 'mammal', 'standing', 'grassy']"
7841,infant,IBEIS_PZ_0021,good,Female,zebra_plains,left,PZ_MUGU_18hyrule:joncrall:/media/raid/work/PZ_MUGU_180,"['zebra', 'grass', 'outdoor', 'tree', 'sky', 'mammal', 'animal', 'field', 'standing', 'grassy']"
7842,adult,IBEIS_PZ_0248,ok,Female,zebra_plains,left,PZ_MUGU_18hyrule:joncrall:/media/raid/work/PZ_MUGU_180,"['outdoor', 'zebra', 'grass', 'sky', 'tree', 'animal', 'field', 'mammal', 'standing', 'tall']"
7843,adult,IBEIS_PZ_0229,poor,Female,zebra_plains,left,PZ_MUGU_18hyrule:joncrall:/media/raid/work/PZ_MUGU_180,"['zebra', 'outdoor', 'sky', 'grass', 'tree', 'animal', 'field', 'standing', 'mammal', 'tall', 'group', 'grassy']"
7844,"infant,adult,infant","IBEIS_PZ_0014,IBEIS_PZ_0010,IBEIS_PZ_0185","ok,ok,ok","UNKNOWN SEX,Male,Female","zebra_plains,zebra_plains,zebra_plains","left,frontright,back","PZ_MUGU_18hyrule:joncrall:/media/raid/work/PZ_MUGU_180,PZ_MUGU_18hyrule:joncrall:/media/raid/work/PZ_MUGU_180,PZ_MUGU_18hyrule:joncrall:/media/raid/work/PZ_MUGU_180","['zebra', 'outdoor', 'tree', 'grass', 'sky', 'ground', 'animal', 'mammal', 'standing', 'dirt']"
7845,"adult,adult","IBEIS_PZ_0248,IBEIS_PZ_0229","poor,ok","Female,Female","zebra_plains,zebra_plains","left,backleft","PZ_MUGU_18hyrule:joncrall:/media/raid/work/PZ_MUGU_180,PZ_MUGU_18hyrule:joncrall:/media/raid/work/PZ_MUGU_180","['zebra', 'outdoor', 'grass', 'sky', 'tree', 'field', 'standing', 'animal', 'gallinaceous bird', 'grassy']"
7846,"adult,adult","IBEIS_PZ_0259,IBEIS_PZ_0035","ok,poor","Female,UNKNOWN SEX","zebra_plains,zebra_plains","left,frontleft","PZ_MUGU_18hyrule:joncrall:/media/raid/work/PZ_MUGU_180,PZ_MUGU_18hyrule:joncrall:/media/raid/work/PZ_MUGU_180","['outdoor', 'zebra', 'grass', 'tree', 'sky', 'field', 'standing', 'animal', 'mammal', 'group']"
7847,"adult,adult,adult","IBEIS_PZ_0213,IBEIS_PZ_0035,IBEIS_PZ_0259","ok,poor,good","Male,UNKNOWN SEX,Female","zebra_plains,zebra_plains,zebra_plains","left,frontleft,left","PZ_MUGU_18hyrule:joncrall:/media/raid/work/PZ_MUGU_180,PZ_MUGU_18hyrule:joncrall:/media/raid/work/PZ_MUGU_180,PZ_MUGU_18hyrule:joncrall:/media/raid/work/PZ_MUGU_180","['zebra', 'grass', 'outdoor', 'sky', 'tree', 'field', 'mammal', 'animal', 'standing', 'group', 'grassy']"
7848,"infant,adult","IBEIS_PZ_0320,IBEIS_PZ_0035","ok,junk","UNKNOWN SEX,UNKNOWN SEX","zebra_plains,zebra_plains","left,frontleft","PZ_MUGU_18hyrule:joncrall:/media/raid/work/PZ_MUGU_180,PZ_MUGU_18hyrule:joncrall:/media/raid/work/PZ_MUGU_180","['grass', 'outdoor', 'sky', 'zebra', 'tree', 'field', 'animal', 'mammal', 'standing', 'tall', 'grassy']"
7849,"adult,infant,juveniles- two year old,adult","IBEIS_PZ_0180,IBEIS_PZ_0015,IBEIS_PZ_0184,IBEIS_PZ_0031","poor,junk,ok,good","Female,UNKNOWN SEX,Male,Female","zebra_plains,zebra_plains,zebra_plains,zebra_plains","right,left,left,left","PZ_MUGU_18hyrule:joncrall:/media/raid/work/PZ_MUGU_180,PZ_MUGU_18hyrule:joncrall:/media/raid/work/PZ_MUGU_180,PZ_MUGU_18hyrule:joncrall:/media/raid/work/PZ_MUGU_180,PZ_MUGU_18hyrule:joncrall:/media/raid/work/PZ_MUGU_180","['zebra', 'grass', 'outdoor', 'sky', 'field', 'animal', 'tree', 'mammal', 'standing', 'group', 'grassy', 'tall']"
7850,"infant,infant,adult,juveniles- two year old","IBEIS_PZ_0015,IBEIS_PZ_0190,IBEIS_PZ_0031,IBEIS_PZ_0184","poor,poor,good,good","UNKNOWN SEX,UNKNOWN SEX,Female,Male","zebra_plains,zebra_plains,zebra_plains,zebra_plains","left,back,left,left","PZ_MUGU_18hyrule:joncrall:/media/raid/work/PZ_MUGU_180,PZ_MUGU_18hyrule:joncrall:/media/raid/work/PZ_MUGU_180,PZ_MUGU_18hyrule:joncrall:/media/raid/work/PZ_MUGU_180,PZ_MUGU_18hyrule:joncrall:/media/raid/work/PZ_MUGU_180","['zebra', 'grass', 'outdoor', 'sky', 'mammal', 'animal', 'field', 'tree', 'standing', 'group', 'grassy', 'tall']"
7851,"juveniles- two year old,adult,adult,adult","IBEIS_PZ_0184,IBEIS_PZ_0031,IBEIS_PZ_0319,IBEIS_PZ_0318","ok,ok,poor,poor","Male,Female,Female,Female","zebra_plains,zebra_plains,zebra_plains,zebra_plains","left,left,left,left","PZ_MUGU_18hyrule:joncrall:/media/raid/work/PZ_MUGU_180,PZ_MUGU_18hyrule:joncrall:/media/raid/work/PZ_MUGU_180,PZ_MUGU_18hyrule:joncrall:/media/raid/work/PZ_MUGU_180,PZ_MUGU_18hyrule:joncrall:/media/raid/work/PZ_MUGU_180","['zebra', 'grass', 'outdoor', 'sky', 'field', 'animal', 'standing', 'mammal', 'grassy', 'group']"
7852,"infant,adult,infant","IBEIS_PZ_0045,IBEIS_PZ_0204,IBEIS_PZ_0250","ok,good,poor","UNKNOWN SEX,Female,UNKNOWN SEX","zebra_plains,zebra_plains,zebra_plains","back,back,backright","PZ_MUGU_18hyrule:joncrall:/media/raid/work/PZ_MUGU_180,PZ_MUGU_18hyrule:joncrall:/media/raid/work/PZ_MUGU_180,PZ_MUGU_18hyrule:joncrall:/media/raid/work/PZ_MUGU_180","['outdoor', 'zebra', 'tree', 'sky', 'grass', 'animal', 'mammal', 'standing', 'field', 'dirt']"
7853,"infant,infant","IBEIS_PZ_0008,IBEIS_PZ_0181","ok,poor","UNKNOWN SEX,UNKNOWN SEX","zebra_plains,zebra_plains","left,left","PZ_MUGU_18hyrule:joncrall:/media/raid/work/PZ_MUGU_180,PZ_MUGU_18hyrule:joncrall:/media/raid/work/PZ_MUGU_180","['zebra', 'outdoor', 'grass', 'sky', 'tree', 'field', 'animal', 'standing', 'mammal', 'group', 'tall', 'grassy']"
7854,"infant,infant","IBEIS_PZ_0008,IBEIS_PZ_0181","ok,poor","UNKNOWN SEX,UNKNOWN SEX","zebra_plains,zebra_plains","left,left","PZ_MUGU_18hyrule:joncrall:/media/raid/work/PZ_MUGU_180,PZ_MUGU_18hyrule:joncrall:/media/raid/work/PZ_MUGU_180","['outdoor', 'grass', 'sky', 'zebra', 'field', 'tree', 'animal', 'standing', 'mammal', 'group', 'grassy', 'tall', 'open', 'wild']"
7855,infant,IBEIS_PZ_0045,ok,UNKNOWN SEX,zebra_plains,backleft,PZ_MUGU_18hyrule:joncrall:/media/raid/work/PZ_MUGU_180,"['zebra', 'outdoor', 'sky', 'grass', 'tree', 'animal', 'mammal', 'dirt', 'standing']"
7856,"adult,adult","IBEIS_PZ_0317,IBEIS_PZ_0236","poor,ok","Female,UNKNOWN SEX","zebra_plains,zebra_plains","backleft,left","PZ_MUGU_18hyrule:joncrall:/media/raid/work/PZ_MUGU_180,PZ_MUGU_18hyrule:joncrall:/media/raid/work/PZ_MUGU_180","['zebra', 'outdoor', 'grass', 'tree', 'sky', 'field', 'standing', 'mammal', 'animal', 'group', 'tall', 'grassy', 'wild']"
7857,adult,IBEIS_PZ_0030,ok,Male,zebra_plains,right,PZ_MUGU_18hyrule:joncrall:/media/raid/work/PZ_MUGU_180,"['outdoor', 'zebra', 'tree', 'mammal', 'animal', 'sky', 'ground', 'grass', 'standing', 'field', 'dirt']"
7858,"infant,adult","IBEIS_PZ_0029,IBEIS_PZ_0204","ok,poor","UNKNOWN SEX,Female","zebra_plains,zebra_plains","left,back","PZ_MUGU_18hyrule:joncrall:/media/raid/work/PZ_MUGU_180,PZ_MUGU_18hyrule:joncrall:/media/raid/work/PZ_MUGU_180","['zebra', 'outdoor', 'tree', 'ground', 'sky', 'mammal', 'animal', 'dirt', 'standing']"
7859,infant,IBEIS_PZ_0316,good,UNKNOWN SEX,zebra_plains,left,PZ_MUGU_18hyrule:joncrall:/media/raid/work/PZ_MUGU_180,"['tree', 'zebra', 'outdoor', 'grass', 'sky', 'animal', 'field', 'mammal', 'standing', 'grassy']"
7860,"adult,adult","IBEIS_PZ_0034,IBEIS_PZ_0208","good,good","Male,Female","zebra_plains,zebra_plains","left,back","PZ_MUGU_18hyrule:joncrall:/media/raid/work/PZ_MUGU_180,PZ_MUGU_18hyrule:joncrall:/media/raid/work/PZ_MUGU_180","['zebra', 'outdoor', 'tree', 'grass', 'mammal', 'sky', 'animal', 'ground', 'dirt', 'standing', 'path']"
7861,"adult,adult,adult","IBEIS_PZ_0182,IBEIS_PZ_0026,IBEIS_PZ_0023","poor,good,poor","Male,Male,Female","zebra_plains,zebra_plains,zebra_plains","left,left,left","PZ_MUGU_18hyrule:joncrall:/media/raid/work/PZ_MUGU_180,PZ_MUGU_18hyrule:joncrall:/media/raid/work/PZ_MUGU_180,PZ_MUGU_18hyrule:joncrall:/media/raid/work/PZ_MUGU_180","['zebra', 'outdoor', 'grass', 'tree', 'mammal', 'animal', 'field', 'sky', 'standing', 'group', 'grassy', 'tall']"
7862,"adult,adult,adult","IBEIS_PZ_0182,IBEIS_PZ_0026,IBEIS_PZ_0023","ok,poor,poor","Male,Male,Female","zebra_plains,zebra_plains,zebra_plains","left,left,left","PZ_MUGU_18hyrule:joncrall:/media/raid/work/PZ_MUGU_180,PZ_MUGU_18hyrule:joncrall:/media/raid/work/PZ_MUGU_180,PZ_MUGU_18hyrule:joncrall:/media/raid/work/PZ_MUGU_180","['zebra', 'grass', 'outdoor', 'tree', 'mammal', 'field', 'sky', 'animal', 'standing', 'group', 'grassy', 'tall']"
7863,"adult,adult,adult","IBEIS_PZ_0182,IBEIS_PZ_0023,IBEIS_PZ_0026","poor,ok,ok","Male,Female,Male","zebra_plains,zebra_plains,zebra_plains","left,frontleft,left","PZ_MUGU_18hyrule:joncrall:/media/raid/work/PZ_MUGU_180,PZ_MUGU_18hyrule:joncrall:/media/raid/work/PZ_MUGU_180,PZ_MUGU_18hyrule:joncrall:/media/raid/work/PZ_MUGU_180","['zebra', 'grass', 'outdoor', 'tree', 'mammal', 'animal', 'field', 'standing', 'group', 'tall']"
7864,"adult,adult,adult","IBEIS_PZ_0182,IBEIS_PZ_0023,IBEIS_PZ_0026","good,good,poor","Male,Female,Male","zebra_plains,zebra_plains,zebra_plains","left,left,left","PZ_MUGU_18hyrule:joncrall:/media/raid/work/PZ_MUGU_180,PZ_MUGU_18hyrule:joncrall:/media/raid/work/PZ_MUGU_180,PZ_MUGU_18hyrule:joncrall:/media/raid/work/PZ_MUGU_180","['zebra', 'grass', 'outdoor', 'tree', 'mammal', 'animal', 'field', 'grazing', 'standing', 'group']"
7865,"infant,adult","IBEIS_PZ_0256,IBEIS_PZ_0026","ok,poor","UNKNOWN SEX,Male","zebra_plains,zebra_plains","left,left","PZ_MUGU_18hyrule:joncrall:/media/raid/work/PZ_MUGU_180,PZ_MUGU_18hyrule:joncrall:/media/raid/work/PZ_MUGU_180","['zebra', 'outdoor', 'grass', 'tree', 'mammal', 'animal', 'field', 'standing', 'grazing']"
7866,"infant,adult","IBEIS_PZ_0011,IBEIS_PZ_0204","poor,good","UNKNOWN SEX,Female","zebra_plains,zebra_plains","left,back","PZ_MUGU_18hyrule:joncrall:/media/raid/work/PZ_MUGU_180,PZ_MUGU_18hyrule:joncrall:/media/raid/work/PZ_MUGU_180","['zebra', 'grass', 'outdoor', 'mammal', 'animal', 'standing', 'tree', 'field', 'group']"
7867,"infant,adult","IBEIS_PZ_0011,IBEIS_PZ_0204","poor,ok","UNKNOWN SEX,Female","zebra_plains,zebra_plains","left,back","PZ_MUGU_18hyrule:joncrall:/media/raid/work/PZ_MUGU_180,PZ_MUGU_18hyrule:joncrall:/media/raid/work/PZ_MUGU_180","['zebra', 'grass', 'outdoor', 'animal', 'mammal', 'tree', 'standing', 'field', 'group']"
7870,infant,IBEIS_PZ_0315,good,UNKNOWN SEX,zebra_plains,left,PZ_MUGU_18hyrule:joncrall:/media/raid/work/PZ_MUGU_180,"['zebra', 'outdoor', 'grass', 'sky', 'tree', 'field', 'animal', 'mammal', 'standing', 'group']"
7871,"adult,adult","IBEIS_PZ_0047,IBEIS_PZ_0201","poor,poor","Male,UNKNOWN SEX","zebra_plains,zebra_plains","left,frontright","PZ_MUGU_18hyrule:joncrall:/media/raid/work/PZ_MUGU_180,PZ_MUGU_18hyrule:joncrall:/media/raid/work/PZ_MUGU_180","['grass', 'outdoor', 'sky', 'zebra', 'field', 'tree', 'animal', 'mammal', 'standing', 'tall', 'group', 'grassy']"
7872,"adult,adult","IBEIS_PZ_0047,IBEIS_PZ_0201","ok,poor","Male,UNKNOWN SEX","zebra_plains,zebra_plains","left,frontright","PZ_MUGU_18hyrule:joncrall:/media/raid/work/PZ_MUGU_180,PZ_MUGU_18hyrule:joncrall:/media/raid/work/PZ_MUGU_180","['grass', 'outdoor', 'zebra', 'sky', 'field', 'tree', 'mammal', 'animal', 'standing', 'tall', 'group']"
7873,infant,IBEIS_PZ_0314,poor,UNKNOWN SEX,zebra_plains,left,PZ_MUGU_18hyrule:joncrall:/media/raid/work/PZ_MUGU_180,"['grass', 'outdoor', 'sky', 'tree', 'field', 'standing', 'plant', 'tall']"
7874,"adult,infant","IBEIS_PZ_0223,IBEIS_PZ_0249","poor,junk","Female,UNKNOWN SEX","zebra_plains,zebra_plains","left,back","PZ_MUGU_18hyrule:joncrall:/media/raid/work/PZ_MUGU_180,PZ_MUGU_18hyrule:joncrall:/media/raid/work/PZ_MUGU_180","['grass', 'outdoor', 'sky', 'field', 'tall', 'animal', 'standing', 'mammal', 'grassy', 'zebra']"
7875,infant,IBEIS_PZ_0257,poor,UNKNOWN SEX,zebra_plains,left,PZ_MUGU_18hyrule:joncrall:/media/raid/work/PZ_MUGU_180,"['grass', 'outdoor', 'sky', 'field', 'tree', 'tall', 'standing', 'grassy']"
7876,"adult,adult","IBEIS_PZ_0223,IBEIS_PZ_0047","ok,ok","Female,Male","zebra_plains,zebra_plains","left,left","PZ_MUGU_18hyrule:joncrall:/media/raid/work/PZ_MUGU_180,PZ_MUGU_18hyrule:joncrall:/media/raid/work/PZ_MUGU_180","['grass', 'zebra', 'outdoor', 'sky', 'mammal', 'animal', 'field', 'standing', 'group', 'tall', 'dry', 'wild']"
7877,"adult,adult","IBEIS_PZ_0223,IBEIS_PZ_0047","poor,poor","Female,Male","zebra_plains,zebra_plains","left,left","PZ_MUGU_18hyrule:joncrall:/media/raid/work/PZ_MUGU_180,PZ_MUGU_18hyrule:joncrall:/media/raid/work/PZ_MUGU_180","['grass', 'zebra', 'outdoor', 'sky', 'mammal', 'field', 'animal', 'tree', 'tall', 'standing', 'group', 'dry', 'wild']"
7878,"infant,adult","IBEIS_PZ_0209,IBEIS_PZ_0019","good,poor","Female,UNKNOWN SEX","zebra_plains,zebra_plains","left,frontleft","PZ_MUGU_18hyrule:joncrall:/media/raid/work/PZ_MUGU_180,PZ_MUGU_18hyrule:joncrall:/media/raid/work/PZ_MUGU_180","['grass', 'outdoor', 'tree', 'zebra', 'sky', 'field', 'standing', 'mammal', 'animal', 'grassy', 'group']"
7879,"infant,adult","IBEIS_PZ_0209,IBEIS_PZ_0019","ok,poor","Female,UNKNOWN SEX","zebra_plains,zebra_plains","frontleft,frontleft","PZ_MUGU_18hyrule:joncrall:/media/raid/work/PZ_MUGU_180,PZ_MUGU_18hyrule:joncrall:/media/raid/work/PZ_MUGU_180","['outdoor', 'grass', 'zebra', 'sky', 'tree', 'giraffe', 'field', 'standing', 'animal', 'mammal', 'grassy', 'group', 'wild', 'open', 'tall']"
7880,infant,IBEIS_PZ_0313,poor,UNKNOWN SEX,zebra_plains,left,PZ_MUGU_18hyrule:joncrall:/media/raid/work/PZ_MUGU_180,"['grass', 'zebra', 'outdoor', 'animal', 'mammal', 'field', 'standing']"
7881,"adult,adult","IBEIS_PZ_0018,IBEIS_PZ_0036","ok,poor","Female,UNKNOWN SEX","zebra_plains,zebra_plains","frontleft,front","PZ_MUGU_18hyrule:joncrall:/media/raid/work/PZ_MUGU_180,PZ_MUGU_18hyrule:joncrall:/media/raid/work/PZ_MUGU_180","['grass', 'zebra', 'outdoor', 'sky', 'ground', 'animal', 'mammal', 'field', 'standing', 'dirt']"
7882,adult,IBEIS_PZ_0042,ok,UNKNOWN SEX,zebra_plains,left,PZ_MUGU_18hyrule:joncrall:/media/raid/work/PZ_MUGU_180,"['zebra', 'grass', 'outdoor', 'mammal', 'animal', 'sky', 'field', 'standing']"
7883,adult,IBEIS_PZ_0255,ok,Male,zebra_plains,left,PZ_MUGU_18hyrule:joncrall:/media/raid/work/PZ_MUGU_180,"['zebra', 'outdoor', 'grass', 'sky', 'animal', 'mammal', 'field']"
7884,"adult,adult","IBEIS_PZ_0018,IBEIS_PZ_0042","ok,poor","Female,UNKNOWN SEX","zebra_plains,zebra_plains","left,left","PZ_MUGU_18hyrule:joncrall:/media/raid/work/PZ_MUGU_180,PZ_MUGU_18hyrule:joncrall:/media/raid/work/PZ_MUGU_180","['zebra', 'outdoor', 'grass', 'mammal', 'sky', 'tree', 'animal', 'ground', 'walking', 'standing', 'dirt']"
7885,"adult,adult,juveniles- two year old","IBEIS_PZ_0018,IBEIS_PZ_0048,IBEIS_PZ_0038","ok,ok,poor","Female,Male,Female","zebra_plains,zebra_plains,zebra_plains","backleft,back,backleft","PZ_MUGU_18hyrule:joncrall:/media/raid/work/PZ_MUGU_180,PZ_MUGU_18hyrule:joncrall:/media/raid/work/PZ_MUGU_180,PZ_MUGU_18hyrule:joncrall:/media/raid/work/PZ_MUGU_180","['zebra', 'grass', 'outdoor', 'field', 'sky', 'animal', 'mammal', 'grassy', 'herd', 'group', 'open', 'giraffe']"
7886,adult,IBEIS_PZ_0205,ok,Male,zebra_plains,left,PZ_MUGU_18hyrule:joncrall:/media/raid/work/PZ_MUGU_180,"['zebra', 'outdoor', 'grass', 'ground', 'mammal', 'tree', 'animal', 'standing', 'field', 'dirt']"
7887,adult,IBEIS_PZ_0205,poor,Male,zebra_plains,left,PZ_MUGU_18hyrule:joncrall:/media/raid/work/PZ_MUGU_180,"['outdoor', 'zebra', 'sky', 'grass', 'mammal', 'animal', 'ground', 'field', 'standing', 'dirt']"
7888,"adult,adult","IBEIS_PZ_0211,IBEIS_PZ_0240","ok,ok","Male,Male","zebra_plains,zebra_plains","left,backleft","PZ_MUGU_18hyrule:joncrall:/media/raid/work/PZ_MUGU_180,PZ_MUGU_18hyrule:joncrall:/media/raid/work/PZ_MUGU_180","['grass', 'zebra', 'outdoor', 'sky', 'mammal', 'animal', 'field', 'standing', 'grassy']"
7889,"adult,adult","IBEIS_PZ_0240,IBEIS_PZ_0211","ok,ok","Male,Male","zebra_plains,zebra_plains","backleft,backleft","PZ_MUGU_18hyrule:joncrall:/media/raid/work/PZ_MUGU_180,PZ_MUGU_18hyrule:joncrall:/media/raid/work/PZ_MUGU_180","['grass', 'outdoor', 'zebra', 'sky', 'field', 'animal', 'standing', 'mammal', 'grassy', 'group', 'open']"
7890,adult,IBEIS_PZ_0205,ok,Male,zebra_plains,left,PZ_MUGU_18hyrule:joncrall:/media/raid/work/PZ_MUGU_180,"['grass', 'zebra', 'outdoor', 'sky', 'animal', 'field', 'mammal', 'dirt']"
7891,adult,IBEIS_PZ_0312,ok,Female,zebra_plains,frontleft,PZ_MUGU_18hyrule:joncrall:/media/raid/work/PZ_MUGU_180,"['zebra', 'grass', 'outdoor', 'sky', 'field', 'standing', 'animal', 'mammal']"
7892,adult,IBEIS_PZ_0205,ok,Male,zebra_plains,left,PZ_MUGU_18hyrule:joncrall:/media/raid/work/PZ_MUGU_180,"['zebra', 'sky', 'outdoor', 'grass', 'animal', 'mammal', 'field']"
7893,adult,IBEIS_PZ_0205,excellent,Male,zebra_plains,left,PZ_MUGU_18hyrule:joncrall:/media/raid/work/PZ_MUGU_180,"['zebra', 'outdoor', 'grass', 'animal', 'mammal', 'tree', 'ground', 'standing', 'field', 'dirt']"
7894,adult,IBEIS_PZ_0205,excellent,Male,zebra_plains,left,PZ_MUGU_18hyrule:joncrall:/media/raid/work/PZ_MUGU_180,"['zebra', 'outdoor', 'grass', 'tree', 'animal', 'mammal', 'ground', 'standing', 'field', 'dirt']"
7895,infant,____,ok,UNKNOWN NAME,giraffe_masai,right,PZ_MUGU_18hyrule:joncrall:/media/raid/work/PZ_MUGU_180,"['grass', 'outdoor', 'sky', 'field', 'grassy', 'standing', 'plain', 'group', 'open']"
7896,adult,IBEIS_PZ_0027,good,Male,zebra_plains,left,PZ_MUGU_18hyrule:joncrall:/media/raid/work/PZ_MUGU_180,"['outdoor', 'ground', 'zebra', 'sky', 'animal', 'mammal', 'grass', 'dirt']"
7897,infant,IBEIS_PZ_0046,good,UNKNOWN SEX,zebra_plains,left,PZ_MUGU_18hyrule:joncrall:/media/raid/work/PZ_MUGU_180,"['grass', 'zebra', 'outdoor', 'sky', 'mammal', 'animal', 'standing', 'field']"
7898,"adult,adult","IBEIS_PZ_0311,IBEIS_PZ_0199","ok,ok","Female,Male","zebra_plains,zebra_plains","left,backleft","PZ_MUGU_18hyrule:joncrall:/media/raid/work/PZ_MUGU_180,PZ_MUGU_18hyrule:joncrall:/media/raid/work/PZ_MUGU_180","['zebra', 'outdoor', 'grass', 'sky', 'mammal', 'animal', 'field']"
7899,adult,IBEIS_PZ_0199,good,Male,zebra_plains,left,PZ_MUGU_18hyrule:joncrall:/media/raid/work/PZ_MUGU_180,"['outdoor', 'grass', 'sky', 'zebra', 'animal', 'mammal', 'ground', 'field', 'walking']"
7900,adult,IBEIS_PZ_0186,good,Female,zebra_plains,left,PZ_MUGU_18hyrule:joncrall:/media/raid/work/PZ_MUGU_180,"['zebra', 'grass', 'outdoor', 'sky', 'field', 'animal', 'standing', 'grassy', 'mammal', 'group']"
7901,"infant,juveniles - one year old","IBEIS_PZ_0258,IBEIS_PZ_0310","ok,poor","UNKNOWN SEX,Female","zebra_plains,zebra_plains","left,backleft","PZ_MUGU_18hyrule:joncrall:/media/raid/work/PZ_MUGU_180,PZ_MUGU_18hyrule:joncrall:/media/raid/work/PZ_MUGU_180","['zebra', 'grass', 'outdoor', 'sky', 'field', 'standing', 'mammal', 'animal', 'grassy', 'open']"
7902,adult,IBEIS_PZ_0012,ok,Female,zebra_plains,left,PZ_MUGU_18hyrule:joncrall:/media/raid/work/PZ_MUGU_180,"['grass', 'outdoor', 'zebra', 'sky', 'field', 'animal', 'mammal', 'standing', 'grassy', 'dry', 'open']"
7903,adult,IBEIS_PZ_0012,ok,Female,zebra_plains,left,PZ_MUGU_18hyrule:joncrall:/media/raid/work/PZ_MUGU_180,"['grass', 'outdoor', 'sky', 'zebra', 'field', 'animal', 'standing', 'mammal', 'grassy', 'open']"
7904,infant,IBEIS_PZ_0206,good,UNKNOWN SEX,zebra_plains,left,PZ_MUGU_18hyrule:joncrall:/media/raid/work/PZ_MUGU_180,"['grass', 'zebra', 'outdoor', 'sky', 'field', 'animal', 'mammal', 'standing', 'grassy']"
7905,adult,IBEIS_PZ_0228,good,Male,zebra_plains,left,PZ_MUGU_18hyrule:joncrall:/media/raid/work/PZ_MUGU_180,"['zebra', 'grass', 'outdoor', 'sky', 'field', 'animal', 'mammal', 'standing', 'grassy']"
7906,adult,IBEIS_PZ_0228,good,Male,zebra_plains,left,PZ_MUGU_18hyrule:joncrall:/media/raid/work/PZ_MUGU_180,"['grass', 'zebra', 'outdoor', 'sky', 'field', 'animal', 'mammal', 'standing', 'grassy', 'open']"
7907,adult,IBEIS_PZ_1712,good,Female,zebra_plains,left,PZ_MUGU_18hyrule:joncrall:/media/raid/work/PZ_MUGU_180,"['grass', 'outdoor', 'zebra', 'sky', 'tree', 'field', 'mammal', 'animal', 'standing', 'grassy', 'group', 'open', 'wild']"
7909,"adult,adult","IBEIS_PZ_0309,IBEIS_PZ_0308","ok,poor","UNKNOWN SEX,UNKNOWN SEX","zebra_plains,zebra_plains","left,left","PZ_MUGU_18hyrule:joncrall:/media/raid/work/PZ_MUGU_180,PZ_MUGU_18hyrule:joncrall:/media/raid/work/PZ_MUGU_180","['grass', 'outdoor', 'sky', 'field', 'grassy', 'standing', 'open', 'group']"
