ANNOTATION_ID,NID,NAME,SPECIES,SEX,AGE_MONTHS,EXEMPLAR_FLAG,IMAGE_QUALITY,IMAGE_YAW
11696,829,IBEIS_PZ_0556,zebra_plains,UNKNOWN SEX,adult,1,ok,left,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
11697,828,IBEIS_PZ_0555,zebra_plains,Male,infant,0,poor,left,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
11698,829,IBEIS_PZ_0556,zebra_plains,UNKNOWN SEX,adult,0,poor,left,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
11699,829,IBEIS_PZ_0556,zebra_plains,UNKNOWN SEX,adult,0,junk,left,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
11700,828,IBEIS_PZ_0555,zebra_plains,Male,infant,1,ok,left,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
15604,-15604,____,zebra_plains,UNKNOWN NAME,infant,0,poor,right,"NNP GZC Car '15WHITE', Person 'D'"
12875,1723,IBEIS_PZ_1450,zebra_plains,Female,adult,0,ok,left,"NNP GZC Car '3WHITE', Person 'A'"
12938,1725,IBEIS_PZ_1452,zebra_plains,UNKNOWN SEX,infant,1,good,frontleft,"NNP GZC Car '3WHITE', Person 'A'"
12876,-12876,____,zebra_plains,UNKNOWN NAME,infant,0,ok,backright,"NNP GZC Car '3WHITE', Person 'A'"
10146,485,IBEIS_PZ_0212,zebra_plains,Male,infant,0,poor,left,"PZ_MUGU_18,hyrule:joncrall:/media/raid/work/PZ_MUGU_18,,,,,0"
12877,-12877,____,zebra_plains,UNKNOWN NAME,infant,0,poor,back,"NNP GZC Car '3WHITE', Person 'A'"
11730,852,IBEIS_PZ_0579,zebra_plains,Male,adult,0,poor,right,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
15832,683,IBEIS_PZ_0410,zebra_plains,Female,infant,1,good,left,"NNP GZC Car '1PURPLE', Person 'B'"
15833,1566,IBEIS_PZ_1293,zebra_plains,Female,adult,0,ok,backleft,"NNP GZC Car '1PURPLE', Person 'B'"
11740,846,IBEIS_PZ_0573,zebra_plains,UNKNOWN SEX,adult,0,poor,left,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
11741,845,IBEIS_PZ_0572,zebra_plains,Female,adult,1,ok,left,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
11748,843,IBEIS_PZ_0570,zebra_plains,Female,adult,0,poor,left,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
15854,683,IBEIS_PZ_0410,zebra_plains,Female,infant,0,ok,left,"NNP GZC Car '1PURPLE', Person 'D'"
15855,1494,IBEIS_PZ_1221,zebra_plains,Female,juveniles- two year old,1,good,left,"NNP GZC Car '1PURPLE', Person 'D'"
15856,1485,IBEIS_PZ_1212,zebra_plains,Female,adult,0,ok,left,"NNP GZC Car '1PURPLE', Person 'D'"
15857,1624,IBEIS_PZ_1351,zebra_plains,Female,juveniles- two year old,0,ok,left,"NNP GZC Car '1PURPLE', Person 'D'"
15858,1858,IBEIS_PZ_1585,zebra_plains,UNKNOWN SEX,adult,1,ok,left,"NNP GZC Car '1PURPLE', Person 'D'"
15861,-15861,____,zebra_plains,UNKNOWN NAME,infant,0,poor,right,"NNP GZC Car '15WHITE', Person 'A'"
11767,869,IBEIS_PZ_0596,zebra_plains,Female,adult,0,poor,left,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
15866,1645,IBEIS_PZ_1372,zebra_plains,UNKNOWN SEX,adult,0,poor,frontleft,"NNP GZC Car '15WHITE', Person 'A'"
15867,-15867,____,zebra_plains,UNKNOWN NAME,infant,0,ok,right,"NNP GZC Car '15WHITE', Person 'C'"
10154,485,IBEIS_PZ_0212,zebra_plains,Male,infant,1,ok,left,"PZ_MUGU_18,hyrule:joncrall:/media/raid/work/PZ_MUGU_18,,,,,0"
15874,-15874,____,zebra_plains,UNKNOWN NAME,infant,0,junk,right,"NNP GZC Car '15WHITE', Person 'C'"
15876,-15876,____,zebra_plains,UNKNOWN NAME,infant,0,poor,right,"NNP GZC Car '15WHITE', Person 'C'"
15881,-15881,____,zebra_plains,UNKNOWN NAME,infant,0,poor,backright,"NNP GZC Car '15WHITE', Person 'C'"
15886,-15886,____,zebra_plains,UNKNOWN NAME,infant,0,poor,right,"NNP GZC Car '15WHITE', Person 'A'"
11795,875,IBEIS_PZ_0602,zebra_plains,Female,adult,0,ok,frontright,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
11796,886,IBEIS_PZ_0613,zebra_plains,Female,adult,1,good,left,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
15894,1643,IBEIS_PZ_1370,zebra_plains,Male,adult,0,poor,left,"NNP GZC Car '15WHITE', Person 'D'"
15898,-15898,____,zebra_plains,UNKNOWN NAME,infant,0,ok,back,"NNP GZC Car '15WHITE', Person 'C'"
15899,-15899,____,zebra_plains,UNKNOWN NAME,infant,0,poor,right,"NNP GZC Car '15WHITE', Person 'C'"
15900,-15900,____,zebra_plains,UNKNOWN NAME,infant,0,junk,right,"NNP GZC Car '15WHITE', Person 'C'"
11806,868,IBEIS_PZ_0595,zebra_plains,Male,adult,0,ok,left,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
15909,1875,IBEIS_PZ_1602,zebra_plains,Female,adult,0,ok,left,"NNP GZC Car '2RED', Person 'B'"
11815,737,IBEIS_PZ_0464,zebra_plains,Male,adult,0,ok,frontleft,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
15922,-15922,____,zebra_plains,UNKNOWN NAME,infant,0,junk,left,"NNP GZC Car '3RED', Person 'B'"
10163,507,IBEIS_PZ_0234,zebra_plains,Male,juveniles - one year old,1,ok,left,"PZ_MUGU_18,hyrule:joncrall:/media/raid/work/PZ_MUGU_18,,,,,0"
17482,-17482,____,zebra_plains,UNKNOWN NAME,infant,0,poor,left,"NNP GZC Car '6RED', Person 'B'"
10164,280,IBEIS_PZ_0007,zebra_plains,UNKNOWN SEX,infant,0,poor,left,"PZ_MUGU_18,hyrule:joncrall:/media/raid/work/PZ_MUGU_18,,,,,0"
15931,1841,IBEIS_PZ_1568,zebra_plains,Female,adult,1,good,left,"NNP GZC Car '13WHITE', Person 'B'"
15932,1839,IBEIS_PZ_1566,zebra_plains,Male,adult,1,good,left,"NNP GZC Car '13WHITE', Person 'B'"
15934,1837,IBEIS_PZ_1564,zebra_plains,UNKNOWN SEX,adult,1,ok,frontleft,"NNP GZC Car '13WHITE', Person 'B'"
15938,2109,IBEIS_PZ_1836,zebra_plains,Male,adult,1,ok,left,"NNP GZC Car '3RED', Person 'B'"
15939,2106,IBEIS_PZ_1833,zebra_plains,UNKNOWN SEX,adult,1,ok,left,"NNP GZC Car '3RED', Person 'B'"
15940,-15940,____,zebra_plains,UNKNOWN NAME,infant,0,poor,left,"NNP GZC Car '13WHITE', Person 'B'"
15941,-15941,____,zebra_plains,UNKNOWN NAME,infant,0,poor,backleft,"NNP GZC Car '13WHITE', Person 'B'"
15942,-15942,____,zebra_plains,UNKNOWN NAME,infant,0,poor,right,"NNP GZC Car '13WHITE', Person 'B'"
15943,-15943,____,zebra_plains,UNKNOWN NAME,infant,0,poor,left,"NNP GZC Car '13WHITE', Person 'A'"
15944,1175,IBEIS_PZ_0902,zebra_plains,Female,juveniles- two year old,0,ok,frontleft,"NNP GZC Car '13WHITE', Person 'A'"
11850,372,IBEIS_PZ_0099,zebra_plains,Female,adult,0,poor,left,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
15948,-15948,____,zebra_plains,UNKNOWN NAME,infant,0,poor,right,"NNP GZC Car '13WHITE', Person 'B'"
11853,912,IBEIS_PZ_0639,zebra_plains,UNKNOWN SEX,infant,0,poor,backleft,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
15950,-15950,____,zebra_plains,UNKNOWN NAME,infant,0,poor,left,"NNP GZC Car '13WHITE', Person 'B'"
15951,-15951,____,zebra_plains,UNKNOWN NAME,infant,0,junk,right,"NNP GZC Car '13WHITE', Person 'B'"
11856,914,IBEIS_PZ_0641,zebra_plains,UNKNOWN SEX,adult,1,ok,left,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
11857,915,IBEIS_PZ_0642,zebra_plains,UNKNOWN SEX,infant,0,ok,backleft,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
15954,-15954,____,zebra_plains,UNKNOWN NAME,infant,0,ok,backleft,"NNP GZC Car '13WHITE', Person 'B'"
15955,1148,IBEIS_PZ_0875,zebra_plains,Male,adult,0,ok,left,"NNP GZC Car '13WHITE', Person 'B'"
15956,-15956,____,zebra_plains,UNKNOWN NAME,infant,0,poor,left,"NNP GZC Car '13WHITE', Person 'B'"
15959,2094,IBEIS_PZ_1821,zebra_plains,Female,adult,0,good,left,"NNP GZC Car '3RED', Person 'B'"
15960,801,IBEIS_PZ_0528,zebra_plains,Female,adult,1,good,left,"NNP GZC Car '3RED', Person 'B'"
15961,-15961,____,zebra_plains,UNKNOWN NAME,infant,0,poor,backleft,"NNP GZC Car '3RED', Person 'B'"
15962,-15962,____,zebra_plains,UNKNOWN NAME,infant,0,poor,left,"NNP GZC Car '13WHITE', Person 'A'"
15974,1838,IBEIS_PZ_1565,zebra_plains,Female,infant,1,ok,left,"NNP GZC Car '13WHITE', Person 'B'"
15975,-15975,____,zebra_plains,UNKNOWN NAME,infant,0,junk,right,"NNP GZC Car '13WHITE', Person 'B'"
15976,-15976,____,zebra_plains,UNKNOWN NAME,infant,0,poor,right,"NNP GZC Car '13WHITE', Person 'B'"
15977,-15977,____,zebra_plains,UNKNOWN NAME,infant,0,ok,right,"NNP GZC Car '13WHITE', Person 'B'"
15978,-15978,____,zebra_plains,UNKNOWN NAME,infant,0,ok,backright,"NNP GZC Car '13WHITE', Person 'B'"
8807,47,NNP_GIRM_0035,giraffe_masai,Male,juveniles - one year old,0,excellent,right,"GIRM_MUGU_20,hyrule:joncrall:/media/raid/work/GIRM_MUGU_20,,,,,0"
15980,-15980,____,zebra_plains,UNKNOWN NAME,infant,0,poor,left,"NNP GZC Car '13WHITE', Person 'B'"
15981,-15981,____,zebra_plains,UNKNOWN NAME,infant,0,good,right,"NNP GZC Car '13WHITE', Person 'B'"
15982,-15982,____,zebra_plains,UNKNOWN NAME,infant,0,ok,right,"NNP GZC Car '13WHITE', Person 'B'"
10173,2094,IBEIS_PZ_1821,zebra_plains,Female,adult,0,ok,left,"PZ_MUGU_18,hyrule:joncrall:/media/raid/work/PZ_MUGU_18,,,,,0"
15985,-15985,____,zebra_plains,UNKNOWN NAME,infant,0,poor,left,"NNP GZC Car '13WHITE', Person 'A'"
15126,1501,IBEIS_PZ_1228,zebra_plains,Male,juveniles - one year old,0,good,left,"NNP GZC Car '1PURPLE', Person 'D'"
11891,930,IBEIS_PZ_0657,zebra_plains,Male,adult,0,poor,backleft,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
15994,1148,IBEIS_PZ_0875,zebra_plains,Male,adult,0,ok,left,"NNP GZC Car '13WHITE', Person 'A'"
15998,1848,IBEIS_PZ_1575,zebra_plains,Male,adult,1,good,frontleft,"NNP GZC Car '13WHITE', Person 'B'"
15999,1179,IBEIS_PZ_0906,zebra_plains,Male,adult,0,ok,left,"NNP GZC Car '13WHITE', Person 'A'"
16000,-16000,____,zebra_plains,UNKNOWN NAME,infant,0,ok,backleft,"NNP GZC Car '13WHITE', Person 'A'"
11905,932,IBEIS_PZ_0659,zebra_plains,UNKNOWN SEX,infant,0,poor,frontleft,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
11906,934,IBEIS_PZ_0661,zebra_plains,Female,juveniles- two year old,0,poor,left,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
16003,-16003,____,zebra_plains,UNKNOWN NAME,infant,0,junk,left,"NNP GZC Car '3RED', Person 'A'"
16004,2120,IBEIS_PZ_1847,zebra_plains,Male,juveniles- two year old,1,good,left,"NNP GZC Car '3RED', Person 'A'"
16005,2097,IBEIS_PZ_1824,zebra_plains,UNKNOWN SEX,infant,1,good,left,"NNP GZC Car '3RED', Person 'B'"
16006,-16006,____,zebra_plains,UNKNOWN NAME,infant,0,poor,left,"NNP GZC Car '13WHITE', Person 'A'"
16010,-16010,____,zebra_plains,UNKNOWN NAME,infant,0,ok,backleft,"NNP GZC Car '3RED', Person 'A'"
16011,1815,IBEIS_PZ_1542,zebra_plains,Female,adult,1,ok,left,"NNP GZC Car '13WHITE', Person 'B'"
16012,-16012,____,zebra_plains,UNKNOWN NAME,infant,0,poor,left,"NNP GZC Car '13WHITE', Person 'B'"
16013,-16013,____,zebra_plains,UNKNOWN NAME,infant,0,junk,right,"NNP GZC Car '13WHITE', Person 'B'"
16016,-16016,____,zebra_plains,UNKNOWN NAME,infant,0,ok,front,"NNP GZC Car '13WHITE', Person 'B'"
16020,-16020,____,zebra_plains,UNKNOWN NAME,infant,0,ok,right,"NNP GZC Car '13WHITE', Person 'B'"
16021,-16021,____,zebra_plains,UNKNOWN NAME,infant,0,poor,right,"NNP GZC Car '13WHITE', Person 'B'"
16023,-16023,____,zebra_plains,UNKNOWN NAME,infant,0,junk,frontleft,"NNP GZC Car '3RED', Person 'B'"
16024,-16024,____,zebra_plains,UNKNOWN NAME,infant,0,junk,left,"NNP GZC Car '3RED', Person 'B'"
16027,2098,IBEIS_PZ_1825,zebra_plains,Female,adult,0,ok,left,"NNP GZC Car '3RED', Person 'B'"
16028,-16028,____,zebra_plains,UNKNOWN NAME,infant,0,junk,left,"NNP GZC Car '3RED', Person 'B'"
11935,954,IBEIS_PZ_0681,zebra_plains,Female,adult,1,excellent,left,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
16035,-16035,____,zebra_plains,UNKNOWN NAME,infant,0,poor,left,"NNP GZC Car '13WHITE', Person 'B'"
16036,-16036,____,zebra_plains,UNKNOWN NAME,infant,0,poor,left,"NNP GZC Car '13WHITE', Person 'B'"
16038,1851,IBEIS_PZ_1578,zebra_plains,Female,adult,1,ok,left,"NNP GZC Car '13WHITE', Person 'B'"
8818,60,NNP_GIRM_0046,giraffe_masai,Male,adult,0,ok,left,"GIRM_MUGU_20,hyrule:joncrall:/media/raid/work/GIRM_MUGU_20,,,,,0"
16049,-16049,____,zebra_plains,UNKNOWN NAME,infant,0,poor,left,"NNP GZC Car '13WHITE', Person 'A'"
16050,-16050,____,zebra_plains,UNKNOWN NAME,infant,0,good,right,"NNP GZC Car '13WHITE', Person 'A'"
16051,-16051,____,zebra_plains,UNKNOWN NAME,infant,0,poor,backleft,"NNP GZC Car '13WHITE', Person 'A'"
16052,-16052,____,zebra_plains,UNKNOWN NAME,infant,0,poor,left,"NNP GZC Car '3RED', Person 'A'"
16055,1828,IBEIS_PZ_1555,zebra_plains,UNKNOWN SEX,infant,1,ok,left,"NNP GZC Car '13WHITE', Person 'B'"
16056,-16056,____,zebra_plains,UNKNOWN NAME,infant,0,poor,left,"NNP GZC Car '13WHITE', Person 'B'"
16057,-16057,____,zebra_plains,UNKNOWN NAME,infant,0,junk,left,"NNP GZC Car '13WHITE', Person 'B'"
11962,348,IBEIS_PZ_0075,zebra_plains,Male,adult,0,good,left,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
16062,-16062,____,zebra_plains,UNKNOWN NAME,infant,0,poor,right,"NNP GZC Car '13WHITE', Person 'B'"
16063,-16063,____,zebra_plains,UNKNOWN NAME,infant,0,ok,right,"NNP GZC Car '13WHITE', Person 'B'"
16067,-16067,____,zebra_plains,UNKNOWN NAME,infant,0,poor,left,"NNP GZC Car '13WHITE', Person 'B'"
16070,1175,IBEIS_PZ_0902,zebra_plains,Female,juveniles- two year old,0,ok,frontleft,"NNP GZC Car '13WHITE', Person 'B'"
16071,-16071,____,zebra_plains,UNKNOWN NAME,infant,0,poor,left,"NNP GZC Car '13WHITE', Person 'B'"
16072,-16072,____,zebra_plains,UNKNOWN NAME,infant,0,poor,left,"NNP GZC Car '13WHITE', Person 'B'"
16078,-16078,____,zebra_plains,UNKNOWN NAME,infant,0,poor,right,"NNP GZC Car '13WHITE', Person 'B'"
16079,-16079,____,zebra_plains,UNKNOWN NAME,infant,0,good,right,"NNP GZC Car '13WHITE', Person 'B'"
16086,-16086,____,zebra_plains,UNKNOWN NAME,infant,0,good,right,"NNP GZC Car '13WHITE', Person 'B'"
16087,-16087,____,zebra_plains,UNKNOWN NAME,infant,0,poor,right,"NNP GZC Car '13WHITE', Person 'B'"
16088,-16088,____,zebra_plains,UNKNOWN NAME,infant,0,ok,right,"NNP GZC Car '13WHITE', Person 'B'"
16090,1844,IBEIS_PZ_1571,zebra_plains,Male,adult,1,ok,left,"NNP GZC Car '13WHITE', Person 'B'"
16091,-16091,____,zebra_plains,UNKNOWN NAME,infant,0,poor,right,"NNP GZC Car '13WHITE', Person 'B'"
9235,157,NNP_GIRM_0110,giraffe_masai,Male,adult,0,ok,left,"NNP GZC Car '1PURPLE', Person 'B'"
16102,-16102,____,zebra_plains,UNKNOWN NAME,infant,0,ok,right,"NNP GZC Car '13WHITE', Person 'B'"
16103,1151,IBEIS_PZ_0878,zebra_plains,Female,adult,0,ok,left,"NNP GZC Car '13WHITE', Person 'B'"
16104,-16104,____,zebra_plains,UNKNOWN NAME,infant,0,ok,frontright,"NNP GZC Car '13WHITE', Person 'B'"
16108,1875,IBEIS_PZ_1602,zebra_plains,Female,adult,0,good,left,"NNP GZC Car '3RED', Person 'B'"
16109,-16109,____,zebra_plains,UNKNOWN NAME,infant,0,poor,left,"NNP GZC Car '13WHITE', Person 'A'"
16110,-16110,____,zebra_plains,UNKNOWN NAME,infant,0,junk,right,"NNP GZC Car '13WHITE', Person 'A'"
16112,-16112,____,zebra_plains,UNKNOWN NAME,infant,0,good,backright,"NNP GZC Car '13WHITE', Person 'B'"
16113,-16113,____,zebra_plains,UNKNOWN NAME,infant,0,poor,right,"NNP GZC Car '13WHITE', Person 'B'"
16114,-16114,____,zebra_plains,UNKNOWN NAME,infant,0,poor,right,"NNP GZC Car '13WHITE', Person 'B'"
16115,-16115,____,zebra_plains,UNKNOWN NAME,infant,0,ok,backleft,"NNP GZC Car '13WHITE', Person 'B'"
16123,2096,IBEIS_PZ_1823,zebra_plains,Male,adult,1,excellent,left,"NNP GZC Car '3RED', Person 'A'"
15949,-15949,____,zebra_plains,UNKNOWN NAME,infant,0,ok,right,"NNP GZC Car '13WHITE', Person 'B'"
16127,1146,IBEIS_PZ_0873,zebra_plains,Male,adult,1,good,left,"NNP GZC Car '13WHITE', Person 'B'"
16135,-16135,____,zebra_plains,UNKNOWN NAME,infant,0,poor,right,"NNP GZC Car '13WHITE', Person 'A'"
10199,508,IBEIS_PZ_0235,zebra_plains,Female,infant,0,ok,left,"PZ_MUGU_18,hyrule:joncrall:/media/raid/work/PZ_MUGU_18,,,,,0"
12044,981,IBEIS_PZ_0708,zebra_plains,UNKNOWN SEX,infant,0,poor,left,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
12045,1010,IBEIS_PZ_0737,zebra_plains,UNKNOWN SEX,infant,0,poor,left,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
12049,981,IBEIS_PZ_0708,zebra_plains,UNKNOWN SEX,infant,0,poor,frontleft,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
14101,-14101,____,zebra_plains,UNKNOWN NAME,infant,0,poor,left,"NNP GZC Car '14WHITE', Person 'A'"
16147,1843,IBEIS_PZ_1570,zebra_plains,UNKNOWN SEX,infant,1,good,left,"NNP GZC Car '13WHITE', Person 'B'"
16148,1179,IBEIS_PZ_0906,zebra_plains,Male,adult,1,ok,left,"NNP GZC Car '13WHITE', Person 'A'"
12053,984,IBEIS_PZ_0711,zebra_plains,Female,juveniles- two year old,0,poor,left,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
12054,999,IBEIS_PZ_0726,zebra_plains,UNKNOWN SEX,infant,0,poor,left,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
16154,2155,IBEIS_PZ_1882,zebra_plains,Female,adult,1,ok,left,"NNP GZC Car '3RED', Person 'A'"
16162,-16162,____,zebra_plains,UNKNOWN NAME,infant,0,poor,right,"NNP GZC Car '13WHITE', Person 'A'"
12067,391,IBEIS_PZ_0118,zebra_plains,Male,adult,0,ok,frontleft,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
16165,1847,IBEIS_PZ_1574,zebra_plains,UNKNOWN SEX,infant,1,ok,left,"NNP GZC Car '13WHITE', Person 'B'"
16166,-16166,____,zebra_plains,UNKNOWN NAME,infant,0,poor,left,"NNP GZC Car '13WHITE', Person 'B'"
16167,-16167,____,zebra_plains,UNKNOWN NAME,infant,0,poor,frontleft,"NNP GZC Car '13WHITE', Person 'B'"
16168,-16168,____,zebra_plains,UNKNOWN NAME,infant,0,ok,right,"NNP GZC Car '13WHITE', Person 'B'"
16169,-16169,____,zebra_plains,UNKNOWN NAME,infant,0,poor,right,"NNP GZC Car '13WHITE', Person 'B'"
16170,-16170,____,zebra_plains,UNKNOWN NAME,infant,0,poor,left,"NNP GZC Car '13WHITE', Person 'B'"
12077,387,IBEIS_PZ_0114,zebra_plains,UNKNOWN SEX,juveniles - one year old,1,ok,left,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
16178,-16178,____,zebra_plains,UNKNOWN NAME,infant,0,poor,left,"NNP GZC Car '13WHITE', Person 'B'"
16179,-16179,____,zebra_plains,UNKNOWN NAME,infant,0,good,right,"NNP GZC Car '13WHITE', Person 'B'"
16180,-16180,____,zebra_plains,UNKNOWN NAME,infant,0,good,right,"NNP GZC Car '13WHITE', Person 'B'"
16181,-16181,____,zebra_plains,UNKNOWN NAME,infant,0,good,backright,"NNP GZC Car '13WHITE', Person 'B'"
16182,-16182,____,zebra_plains,UNKNOWN NAME,infant,0,good,right,"NNP GZC Car '13WHITE', Person 'B'"
16186,1996,IBEIS_PZ_1723,zebra_plains,Female,adult,1,good,left,"NNP GZC Car '3RED', Person 'B'"
16187,-16187,____,zebra_plains,UNKNOWN NAME,infant,0,ok,backleft,"NNP GZC Car '3RED', Person 'B'"
12092,1036,IBEIS_PZ_0763,zebra_plains,Female,adult,1,ok,left,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
12093,1037,IBEIS_PZ_0764,zebra_plains,Female,juveniles - one year old,1,ok,left,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
12094,1034,IBEIS_PZ_0761,zebra_plains,Female,adult,0,ok,left,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
12095,1040,IBEIS_PZ_0767,zebra_plains,UNKNOWN SEX,infant,0,ok,right,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
12097,1036,IBEIS_PZ_0763,zebra_plains,Female,adult,0,poor,left,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
12103,986,IBEIS_PZ_0713,zebra_plains,Female,adult,0,poor,frontleft,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
16200,-16200,____,zebra_plains,UNKNOWN NAME,infant,0,ok,backleft,"NNP GZC Car '3RED', Person 'A'"
16201,1999,IBEIS_PZ_1726,zebra_plains,Male,adult,1,excellent,left,"NNP GZC Car '3RED', Person 'A'"
13623,-13623,____,zebra_plains,UNKNOWN NAME,infant,0,poor,left,"NNP GZC Car '7WHITE', Person 'B'"
16204,-16204,____,zebra_plains,UNKNOWN NAME,infant,0,poor,backleft,"NNP GZC Car '3RED', Person 'B'"
12111,673,IBEIS_PZ_0400,zebra_plains,Male,adult,1,excellent,left,"NNP_Master,pachy.cs.uic.edu:jonc:/home/shared_ibeis/data/work/NNP_Master,,,,,6"
16214,-16214,____,zebra_plains,UNKNOWN NAME,infant,0,poor,left,"NNP GZC Car '3RED', Person 'A'"
16215,2094,IBEIS_PZ_1821,zebra_plains,Female,adult,1,good,left,"NNP GZC Car '3RED', Person 'B'"
16216,801,IBEIS_PZ_0528,zebra_plains,Female,adult,0,ok,left,"NNP GZC Car '3RED', Person 'B'"
16219,-16219,____,zebra_plains,UNKNOWN NAME,infant,0,poor,left,"NNP GZC Car '3RED', Person 'A'"
9531,-9531,____,giraffe_masai,UNKNOWN NAME,infant,0,ok,right,"NNP GZC Car '15WHITE', Person 'C'"
8849,55,NNP_GIRM_0042,giraffe_masai,Female,adult,0,good,right,"NNP GZC Car '1WHITE', Person 'A'"
16240,-16240,____,zebra_plains,UNKNOWN NAME,infant,0,poor,left,"NNP GZC Car '3RED', Person 'B'"
16244,2119,IBEIS_PZ_1846,zebra_plains,Male,adult,1,ok,left,"NNP GZC Car '3RED', Person 'A'"
12407,1386,IBEIS_PZ_1113,zebra_plains,Male,adult,1,good,left,"NNP GZC Car '1BLUE', Person 'B'"
15001,1549,IBEIS_PZ_1276,zebra_plains,Male,adult,0,good,left,"NNP GZC Car '1PURPLE', Person 'D'"
14319,1499,IBEIS_PZ_1226,zebra_plains,Female,adult,0,poor,left,"NNP GZC Car '1PURPLE', Person 'D'"
9541,-9541,____,giraffe_masai,UNKNOWN NAME,infant,0,poor,right,"NNP GZC Car '15WHITE', Person 'D'"
9542,-9542,____,giraffe_masai,UNKNOWN NAME,infant,0,ok,right,"NNP GZC Car '15WHITE', Person 'D'"
10908,542,IBEIS_PZ_0269,zebra_plains,Female,adult,0,ok,left,"PZ_MUGU_20,hyrule:joncrall:/media/raid/work/PZ_MUGU_20,,,,,0"
10909,456,IBEIS_PZ_0183,zebra_plains,UNKNOWN SEX,infant,0,poor,left,"PZ_MUGU_20,hyrule:joncrall:/media/raid/work/PZ_MUGU_20,,,,,0"
10228,473,IBEIS_PZ_0200,zebra_plains,Female,adult,1,good,left,"PZ_MUGU_18,hyrule:joncrall:/media/raid/work/PZ_MUGU_18,,,,,0"
12245,1376,IBEIS_PZ_1103,zebra_plains,Male,adult,1,excellent,left,"NNP GZC Car '1BLUE', Person 'B'"
12246,1689,IBEIS_PZ_1416,zebra_plains,Female,adult,1,ok,left,"NNP GZC Car '1BLUE', Person 'B'"
