GID,Album,AGE,INDIVIDUAL_NAME,QUALITY,SEX,SPECIES,VIEW_POINT,tags,Shares,Not Shares,Total,Proportion,URL
4615,"photo_album_63,photo_album_63,photo_album_63","infant,infant,infant","____,____,____","junk,poor,junk","UNKNOWN NAME,UNKNOWN NAME,UNKNOWN NAME","zebra_plains,zebra_plains,zebra_plains","left,left,left","['sky', 'outdoor', 'grass', 'field', 'open', 'group', 'grassy', 'dry', 'aircraft', 'land', 'day', 'distance', 'lush']",2,8,10,20.0,"<img src = ""https://socialmediabias.blob.core.windows.net/wildlifephotos/All_Zebra_Count_Images/4615.jpeg"" width = ""350"">"
1168,photo_album_74,infant,____,junk,UNKNOWN NAME,zebra_plains,frontleft,"['grass', 'outdoor', 'zebra', 'sky', 'field', 'animal', 'tall', 'standing', 'mammal', 'group', 'grassy', 'dry', 'giraffe']",2,8,10,20.0,"<img src = ""https://socialmediabias.blob.core.windows.net/wildlifephotos/All_Zebra_Count_Images/1168.jpeg"" width = ""350"">"
5488,photo_album_2,adult,IBEIS_PZ_0214,good,Male,zebra_plains,backleft,"['grass', 'outdoor', 'zebra', 'animal', 'field', 'mammal', 'standing', 'grassy', 'lone', 'lush']",2,8,10,20.0,"<img src = ""https://socialmediabias.blob.core.windows.net/wildlifephotos/All_Zebra_Count_Images/5488.jpeg"" width = ""350"">"
5496,photo_album_81,adult,IBEIS_PZ_0944,ok,Female,zebra_plains,left,"['grass', 'outdoor', 'zebra', 'sky', 'field', 'grassy', 'standing', 'open', 'wild', 'distance', 'day', 'lush']",2,8,10,20.0,"<img src = ""https://socialmediabias.blob.core.windows.net/wildlifephotos/All_Zebra_Count_Images/5496.jpeg"" width = ""350"">"
428,photo_album_32,infant,____,poor,UNKNOWN NAME,zebra_plains,left,"['grass', 'outdoor', 'animal', 'mammal', 'tree', 'field', 'zebra', 'dry', 'standing']",2,8,10,20.0,"<img src = ""https://socialmediabias.blob.core.windows.net/wildlifephotos/All_Zebra_Count_Images/428.jpeg"" width = ""350"">"
5197,photo_album_64,infant,____,ok,UNKNOWN NAME,giraffe_masai,backleft,"['outdoor', 'grass', 'giraffe', 'tree', 'animal', 'field', 'mammal', 'standing', 'wild', 'grassy', 'tall', 'bushes', 'lush']",2,8,10,20.0,"<img src = ""https://socialmediabias.blob.core.windows.net/wildlifephotos/All_Zebra_Count_Images/5197.jpeg"" width = ""350"">"
502,photo_album_72,infant,____,poor,UNKNOWN NAME,giraffe_masai,right,"['outdoor', 'grass', 'sky', 'giraffe', 'tree', 'animal', 'mammal', 'field', 'tall', 'open', 'grassy', 'day']",2,8,10,20.0,"<img src = ""https://socialmediabias.blob.core.windows.net/wildlifephotos/All_Zebra_Count_Images/502.jpeg"" width = ""350"">"
9228,"photo_album_73,photo_album_73","juveniles - one year old,infant","NNP_GIRM_0026,NNP_GIRM_0041","ok,ok","Female,UNKNOWN SEX","giraffe_masai,giraffe_masai","right,left","['grass', 'outdoor', 'field', 'giraffe', 'grassy', 'wild', 'lush', 'distance']",2,8,10,20.0,"<img src = ""https://socialmediabias.blob.core.windows.net/wildlifephotos/All_Zebra_Count_Images/9228.jpeg"" width = ""350"">"
4421,photo_album_60,adult,IBEIS_PZ_1594,good,Male,zebra_plains,left,"['grass', 'outdoor', 'sky', 'animal', 'field', 'mammal', 'walking', 'zebra', 'grassy', 'open']",2,8,10,20.0,"<img src = ""https://socialmediabias.blob.core.windows.net/wildlifephotos/All_Zebra_Count_Images/4421.jpeg"" width = ""350"">"
5214,"photo_album_39,photo_album_39","infant,infant","____,____","junk,junk","UNKNOWN NAME,UNKNOWN NAME","zebra_plains,zebra_plains","frontleft,left","['outdoor', 'tree', 'grass', 'zebra', 'animal', 'mammal', 'standing', 'field', 'group', 'grassy', 'area', 'dry', 'bushes', 'lush', 'distance']",2,8,10,20.0,"<img src = ""https://socialmediabias.blob.core.windows.net/wildlifephotos/All_Zebra_Count_Images/5214.jpeg"" width = ""350"">"
467,photo_album_36,infant,____,poor,UNKNOWN NAME,zebra_plains,left,"['grass', 'outdoor', 'zebra', 'field', 'animal', 'sky', 'tall', 'mammal', 'standing', 'dry', 'grassy', 'group', 'wild', 'day']",2,8,10,20.0,"<img src = ""https://socialmediabias.blob.core.windows.net/wildlifephotos/All_Zebra_Count_Images/467.jpeg"" width = ""350"">"
5231,photo_album_64,adult,IBEIS_PZ_0255,ok,Male,zebra_plains,left,"['grass', 'outdoor', 'zebra', 'field', 'mammal', 'animal', 'standing', 'dry', 'tall', 'lone', 'open', 'grassy']",2,8,10,20.0,"<img src = ""https://socialmediabias.blob.core.windows.net/wildlifephotos/All_Zebra_Count_Images/5231.jpeg"" width = ""350"">"
455,photo_album_32,infant,____,poor,UNKNOWN NAME,zebra_plains,left,"['tree', 'grass', 'outdoor', 'zebra', 'animal', 'mammal', 'field', 'standing', 'forest', 'area', 'lone', 'lush', 'wooded']",2,8,10,20.0,"<img src = ""https://socialmediabias.blob.core.windows.net/wildlifephotos/All_Zebra_Count_Images/455.jpeg"" width = ""350"">"
3239,photo_album_13,adult,IBEIS_PZ_0867,poor,Female,zebra_plains,left,"['tree', 'zebra', 'animal', 'outdoor', 'mammal', 'standing', 'forest', 'area', 'wooded', 'dirt']",2,8,10,20.0,"<img src = ""https://socialmediabias.blob.core.windows.net/wildlifephotos/All_Zebra_Count_Images/3239.jpeg"" width = ""350"">"
4623,"photo_album_60,photo_album_60","infant,infant","____,____","poor,poor","UNKNOWN NAME,UNKNOWN NAME","zebra_plains,zebra_plains","frontleft,left","['grass', 'outdoor', 'sky', 'field', 'animal', 'mammal', 'grassy', 'group', 'open', 'dry', 'wild', 'plain']",2,8,10,20.0,"<img src = ""https://socialmediabias.blob.core.windows.net/wildlifephotos/All_Zebra_Count_Images/4623.jpeg"" width = ""350"">"
5458,"photo_album_65,photo_album_65","infant,infant","____,____","poor,poor","UNKNOWN NAME,UNKNOWN NAME","giraffe_masai,giraffe_masai","frontright,right","['grass', 'outdoor', 'sky', 'distance', 'lush']",2,8,10,20.0,"<img src = ""https://socialmediabias.blob.core.windows.net/wildlifephotos/All_Zebra_Count_Images/5458.jpeg"" width = ""350"">"
5463,"photo_album_2,photo_album_2","adult,infant","NNP_GIRM_0081,____","good,poor","Male,UNKNOWN NAME","giraffe_masai,giraffe_masai","left,left","['grass', 'giraffe', 'sky', 'outdoor', 'field', 'grassy', 'group', 'open', 'lush', 'megalith', 'plain', 'wild', 'distance', 'several', 'day']",2,8,10,20.0,"<img src = ""https://socialmediabias.blob.core.windows.net/wildlifephotos/All_Zebra_Count_Images/5463.jpeg"" width = ""350"">"
558,"photo_album_36,photo_album_36,photo_album_36","infant,infant,infant","IBEIS_PZ_1555,____,____","ok,poor,junk","UNKNOWN SEX,UNKNOWN NAME,UNKNOWN NAME","zebra_plains,zebra_plains,zebra_plains","left,left,left","['zebra', 'outdoor', 'grass', 'tree', 'field', 'mammal', 'animal', 'standing', 'group', 'green', 'wild', 'grassy', 'distance', 'lush']",2,8,10,20.0,"<img src = ""https://socialmediabias.blob.core.windows.net/wildlifephotos/All_Zebra_Count_Images/558.jpeg"" width = ""350"">"
965,"photo_album_56,photo_album_83","infant,infant","____,____","poor,poor","UNKNOWN NAME,UNKNOWN NAME","zebra_plains,zebra_plains","right,right","['grass', 'outdoor', 'animal', 'field', 'mammal', 'standing', 'tall', 'zebra', 'grassy', 'wild', 'dry', 'giraffe']",4,16,20,20.0,"<img src = ""https://socialmediabias.blob.core.windows.net/wildlifephotos/All_Zebra_Count_Images/965.jpeg"" width = ""350"">"
8254,photo_album_43,adult,IBEIS_PZ_0214,ok,Male,zebra_plains,left,"['grass', 'zebra', 'outdoor', 'animal', 'field', 'mammal', 'standing', 'grassy', 'lone']",2,8,10,20.0,"<img src = ""https://socialmediabias.blob.core.windows.net/wildlifephotos/All_Zebra_Count_Images/8254.jpeg"" width = ""350"">"
3127,"photo_album_6,photo_album_6","adult,adult","IBEIS_PZ_0922,IBEIS_PZ_0894","good,ok","Female,Male","zebra_plains,zebra_plains","left,left","['grass', 'zebra', 'outdoor', 'field', 'animal', 'mammal', 'standing', 'grassy', 'open', 'wild']",2,8,10,20.0,"<img src = ""https://socialmediabias.blob.core.windows.net/wildlifephotos/All_Zebra_Count_Images/3127.jpeg"" width = ""350"">"
9090,photo_album_68,adult,IBEIS_PZ_0657,poor,Male,zebra_plains,backleft,"['grass', 'outdoor', 'field', 'zebra', 'animal', 'sky', 'mammal', 'tall', 'grassy', 'open', 'dry', 'day', 'distance']",2,8,10,20.0,"<img src = ""https://socialmediabias.blob.core.windows.net/wildlifephotos/All_Zebra_Count_Images/9090.jpeg"" width = ""350"">"
7799,"photo_album_88,photo_album_88,photo_album_88","adult,infant,infant","IBEIS_PZ_1821,IBEIS_PZ_0224,IBEIS_PZ_0188","poor,poor,ok","Female,Female,UNKNOWN SEX","zebra_plains,zebra_plains,zebra_plains","backleft,left,backleft","['outdoor', 'grass', 'sky', 'tree', 'field', 'animal', 'mammal', 'giraffe', 'standing', 'herd', 'grassy']",2,8,10,20.0,"<img src = ""https://socialmediabias.blob.core.windows.net/wildlifephotos/All_Zebra_Count_Images/7799.jpeg"" width = ""350"">"
7960,photo_album_47,adult,IBEIS_PZ_0229,ok,Female,zebra_plains,left,"['zebra', 'grass', 'outdoor', 'mammal', 'animal', 'field', 'standing', 'tall', 'wild', 'dry', 'bushes', 'staring']",2,8,10,20.0,"<img src = ""https://socialmediabias.blob.core.windows.net/wildlifephotos/All_Zebra_Count_Images/7960.jpeg"" width = ""350"">"
7347,photo_album_31,infant,____,poor,UNKNOWN NAME,zebra_plains,left,"['grass', 'outdoor', 'mammal', 'animal', 'sky', 'field', 'standing', 'zebra', 'dry', 'tall']",2,8,10,20.0,"<img src = ""https://socialmediabias.blob.core.windows.net/wildlifephotos/All_Zebra_Count_Images/7347.jpeg"" width = ""350"">"
4829,photo_album_44,infant,____,poor,UNKNOWN NAME,zebra_plains,left,"['grass', 'outdoor', 'sky', 'field', 'dry']",2,8,10,20.0,"<img src = ""https://socialmediabias.blob.core.windows.net/wildlifephotos/All_Zebra_Count_Images/4829.jpeg"" width = ""350"">"
4893,"photo_album_35,photo_album_58","adult,adult","IBEIS_PZ_0503,IBEIS_PZ_0503","poor,poor","Female,Female","zebra_plains,zebra_plains","frontleft,frontleft","['grass', 'outdoor', 'zebra', 'sky', 'field', 'animal', 'tall', 'mammal', 'standing', 'grassy', 'open', 'dry', 'day']",4,16,20,20.0,"<img src = ""https://socialmediabias.blob.core.windows.net/wildlifephotos/All_Zebra_Count_Images/4893.jpeg"" width = ""350"">"
4891,"photo_album_58,photo_album_58","adult,adult","IBEIS_PZ_0373,IBEIS_PZ_0060","poor,good","Female,Male","zebra_plains,zebra_plains","left,left","['zebra', 'grass', 'outdoor', 'sky', 'animal', 'mammal', 'field', 'herd', 'group', 'tall', 'wild']",2,8,10,20.0,"<img src = ""https://socialmediabias.blob.core.windows.net/wildlifephotos/All_Zebra_Count_Images/4891.jpeg"" width = ""350"">"
1275,photo_album_40,adult,IBEIS_PZ_1414,poor,Male,zebra_plains,left,"['zebra', 'grass', 'outdoor', 'tree', 'animal', 'mammal', 'field', 'standing', 'lush']",2,8,10,20.0,"<img src = ""https://socialmediabias.blob.core.windows.net/wildlifephotos/All_Zebra_Count_Images/1275.jpeg"" width = ""350"">"
3325,photo_album_7,juveniles- two year old,NNP_GIRM_0036,ok,Male,giraffe_masai,back,"['tree', 'giraffe', 'outdoor', 'grass', 'animal', 'green', 'leaf', 'lush']",2,8,10,20.0,"<img src = ""https://socialmediabias.blob.core.windows.net/wildlifephotos/All_Zebra_Count_Images/3325.jpeg"" width = ""350"">"
739,photo_album_33,infant,IBEIS_PZ_1648,ok,Female,zebra_plains,left,"['grass', 'outdoor', 'zebra', 'animal', 'mammal', 'field', 'dry', 'lone']",2,8,10,20.0,"<img src = ""https://socialmediabias.blob.core.windows.net/wildlifephotos/All_Zebra_Count_Images/739.jpeg"" width = ""350"">"
4887,"photo_album_51,photo_album_77","adult,adult","IBEIS_PZ_0833,IBEIS_PZ_0833","junk,junk","UNKNOWN SEX,UNKNOWN SEX","zebra_plains,zebra_plains","left,left","['grass', 'outdoor', 'sky', 'field', 'tall', 'animal', 'mammal', 'grassy', 'open', 'dry']",4,16,20,20.0,"<img src = ""https://socialmediabias.blob.core.windows.net/wildlifephotos/All_Zebra_Count_Images/4887.jpeg"" width = ""350"">"
1251,photo_album_40,adult,IBEIS_PZ_0603,ok,Female,zebra_plains,backleft,"['grass', 'outdoor', 'zebra', 'animal', 'mammal', 'field', 'standing', 'grassy', 'wild', 'tall', 'open', 'lone', 'lush']",2,8,10,20.0,"<img src = ""https://socialmediabias.blob.core.windows.net/wildlifephotos/All_Zebra_Count_Images/1251.jpeg"" width = ""350"">"
760,photo_album_26,infant,____,poor,UNKNOWN NAME,zebra_plains,left,"['grass', 'outdoor', 'field', 'animal', 'grazing', 'dry', 'tall']",2,8,10,20.0,"<img src = ""https://socialmediabias.blob.core.windows.net/wildlifephotos/All_Zebra_Count_Images/760.jpeg"" width = ""350"">"
1800,photo_album_54,adult,IBEIS_PZ_1277,poor,Male,zebra_plains,left,"['zebra', 'grass', 'outdoor', 'animal', 'mammal', 'standing', 'field', 'group', 'dry', 'grassy']",2,8,10,20.0,"<img src = ""https://socialmediabias.blob.core.windows.net/wildlifephotos/All_Zebra_Count_Images/1800.jpeg"" width = ""350"">"
3371,"photo_album_7,photo_album_7","infant,adult","IBEIS_PZ_0923,IBEIS_PZ_0291","good,good","UNKNOWN SEX,Female","zebra_plains,zebra_plains","left,left","['grass', 'zebra', 'outdoor', 'animal', 'field', 'mammal', 'standing', 'grassy', 'group']",2,8,10,20.0,"<img src = ""https://socialmediabias.blob.core.windows.net/wildlifephotos/All_Zebra_Count_Images/3371.jpeg"" width = ""350"">"
8982,"photo_album_69,photo_album_69","adult,adult","IBEIS_PZ_0602,IBEIS_PZ_0613","ok,good","Female,Female","zebra_plains,zebra_plains","frontright,left","['grass', 'zebra', 'outdoor', 'animal', 'field', 'mammal', 'standing', 'brown', 'mountain', 'dry', 'grassy', 'group', 'open']",2,8,10,20.0,"<img src = ""https://socialmediabias.blob.core.windows.net/wildlifephotos/All_Zebra_Count_Images/8982.jpeg"" width = ""350"">"
400,"photo_album_14,photo_album_19","infant,infant","____,____","good,good","UNKNOWN NAME,UNKNOWN NAME","zebra_plains,zebra_plains","right,right","['grass', 'outdoor', 'zebra', 'field', 'animal', 'mammal', 'standing', 'grassy', 'open', 'dry']",4,16,20,20.0,"<img src = ""https://socialmediabias.blob.core.windows.net/wildlifephotos/All_Zebra_Count_Images/400.jpeg"" width = ""350"">"
7891,photo_album_47,adult,IBEIS_PZ_0312,ok,Female,zebra_plains,frontleft,"['zebra', 'grass', 'outdoor', 'sky', 'field', 'standing', 'animal', 'mammal', 'open', 'giraffe', 'day']",2,8,10,20.0,"<img src = ""https://socialmediabias.blob.core.windows.net/wildlifephotos/All_Zebra_Count_Images/7891.jpeg"" width = ""350"">"
1760,photo_album_54,adult,IBEIS_PZ_1240,good,Male,zebra_plains,left,"['zebra', 'grass', 'outdoor', 'sky', 'field', 'mammal', 'animal', 'herd', 'group', 'standing', 'dry', 'wild', 'grassy']",2,8,10,20.0,"<img src = ""https://socialmediabias.blob.core.windows.net/wildlifephotos/All_Zebra_Count_Images/1760.jpeg"" width = ""350"">"
4926,"photo_album_35,photo_album_58,photo_album_77","infant,infant,infant","IBEIS_PZ_0831,IBEIS_PZ_0831,IBEIS_PZ_0831","poor,poor,poor","UNKNOWN SEX,UNKNOWN SEX,UNKNOWN SEX","zebra_plains,zebra_plains,zebra_plains","left,left,left","['grass', 'outdoor', 'zebra', 'sky', 'field', 'animal', 'mammal', 'tall', 'standing', 'grassy', 'open', 'dry', 'plain', 'distance', 'day']",6,24,30,20.0,"<img src = ""https://socialmediabias.blob.core.windows.net/wildlifephotos/All_Zebra_Count_Images/4926.jpeg"" width = ""350"">"
8868,photo_album_68,adult,IBEIS_PZ_0394,ok,Female,zebra_plains,backleft,"['grass', 'outdoor', 'zebra', 'sky', 'animal', 'field', 'mammal', 'standing', 'grassy', 'open', 'tall', 'lone', 'wild']",2,8,10,20.0,"<img src = ""https://socialmediabias.blob.core.windows.net/wildlifephotos/All_Zebra_Count_Images/8868.jpeg"" width = ""350"">"
283,photo_album_38,adult,IBEIS_PZ_1559,ok,Male,zebra_plains,left,"['grass', 'outdoor', 'zebra', 'tree', 'animal', 'field', 'mammal', 'open', 'grassy', 'wild', 'distance', 'lush']",2,8,10,20.0,"<img src = ""https://socialmediabias.blob.core.windows.net/wildlifephotos/All_Zebra_Count_Images/283.jpeg"" width = ""350"">"
8081,photo_album_100,juveniles - one year old,IBEIS_PZ_0137,ok,Male,zebra_plains,left,"['grass', 'outdoor', 'sky', 'field', 'animal', 'mammal', 'herd', 'group', 'grassy', 'open', 'tall', 'wild', 'distance']",2,8,10,20.0,"<img src = ""https://socialmediabias.blob.core.windows.net/wildlifephotos/All_Zebra_Count_Images/8081.jpeg"" width = ""350"">"
700,photo_album_33,adult,IBEIS_PZ_0312,ok,Female,zebra_plains,left,"['grass', 'zebra', 'outdoor', 'animal', 'field', 'mammal', 'grassy']",2,8,10,20.0,"<img src = ""https://socialmediabias.blob.core.windows.net/wildlifephotos/All_Zebra_Count_Images/700.jpeg"" width = ""350"">"
7803,"photo_album_47,photo_album_47,photo_album_47","adult,adult,infant","IBEIS_PZ_0022,IBEIS_PZ_0322,IBEIS_PZ_0226","poor,good,poor","Male,UNKNOWN SEX,UNKNOWN SEX","zebra_plains,zebra_plains,zebra_plains","left,frontleft,backleft","['zebra', 'grass', 'sky', 'outdoor', 'field', 'mammal', 'animal', 'standing', 'grassy', 'big cat', 'giraffe', 'cheetah', 'distance', 'lush', 'day']",2,8,10,20.0,"<img src = ""https://socialmediabias.blob.core.windows.net/wildlifephotos/All_Zebra_Count_Images/7803.jpeg"" width = ""350"">"
55,photo_album_57,infant,____,poor,UNKNOWN NAME,zebra_plains,right,"['grass', 'zebra', 'outdoor', 'mammal', 'animal', 'field', 'standing', 'dry', 'grassy']",2,8,10,20.0,"<img src = ""https://socialmediabias.blob.core.windows.net/wildlifephotos/All_Zebra_Count_Images/55.jpeg"" width = ""350"">"
4918,photo_album_51,adult,IBEIS_PZ_0269,ok,Female,zebra_plains,left,"['grass', 'outdoor', 'zebra', 'field', 'sky', 'animal', 'mammal', 'tall', 'standing', 'dry', 'grassy', 'group', 'wild']",2,8,10,20.0,"<img src = ""https://socialmediabias.blob.core.windows.net/wildlifephotos/All_Zebra_Count_Images/4918.jpeg"" width = ""350"">"
5076,"photo_album_37,photo_album_37","infant,infant","____,____","junk,poor","UNKNOWN NAME,UNKNOWN NAME","zebra_plains,zebra_plains","left,left","['grass', 'zebra', 'outdoor', 'tree', 'animal', 'mammal', 'field', 'grazing', 'standing', 'dry']",2,8,10,20.0,"<img src = ""https://socialmediabias.blob.core.windows.net/wildlifephotos/All_Zebra_Count_Images/5076.jpeg"" width = ""350"">"
8098,"photo_album_100,photo_album_100","adult,infant","IBEIS_PZ_0167,IBEIS_PZ_0158","ok,ok","Female,Female","zebra_plains,zebra_plains","backleft,back","['grass', 'outdoor', 'sky', 'field', 'animal', 'mammal', 'open', 'zebra', 'grassy', 'dry', 'plain', 'giraffe', 'distance']",2,8,10,20.0,"<img src = ""https://socialmediabias.blob.core.windows.net/wildlifephotos/All_Zebra_Count_Images/8098.jpeg"" width = ""350"">"
13,photo_album_8,infant,____,poor,UNKNOWN NAME,giraffe_masai,front,"['giraffe', 'outdoor', 'grass', 'sky', 'animal', 'field', 'standing', 'mammal', 'group', 'wild', 'grassy', 'dry', 'plain', 'distance', 'bushes']",2,8,10,20.0,"<img src = ""https://socialmediabias.blob.core.windows.net/wildlifephotos/All_Zebra_Count_Images/13.jpeg"" width = ""350"">"
6138,photo_album_94,adult,IBEIS_PZ_1125,excellent,Male,zebra_plains,left,"['grass', 'zebra', 'outdoor', 'animal', 'field', 'mammal', 'grazing', 'standing', 'grassy', 'open', 'dry']",2,8,10,20.0,"<img src = ""https://socialmediabias.blob.core.windows.net/wildlifephotos/All_Zebra_Count_Images/6138.jpeg"" width = ""350"">"
3300,photo_album_18,adult,IBEIS_PZ_0264,ok,Female,zebra_plains,left,"['zebra', 'grass', 'outdoor', 'animal', 'mammal', 'field', 'standing', 'day']",2,8,10,20.0,"<img src = ""https://socialmediabias.blob.core.windows.net/wildlifephotos/All_Zebra_Count_Images/3300.jpeg"" width = ""350"">"
5071,photo_album_37,infant,____,poor,UNKNOWN NAME,zebra_plains,left,"['grass', 'outdoor', 'zebra', 'tree', 'animal', 'mammal', 'field', 'standing', 'grassy', 'wild', 'dry']",2,8,10,20.0,"<img src = ""https://socialmediabias.blob.core.windows.net/wildlifephotos/All_Zebra_Count_Images/5071.jpeg"" width = ""350"">"
4049,photo_album_99,adult,IBEIS_PZ_1594,good,Male,zebra_plains,left,"['grass', 'outdoor', 'zebra', 'sky', 'field', 'mammal', 'animal', 'walking', 'grassy', 'open', 'plain']",2,8,10,20.0,"<img src = ""https://socialmediabias.blob.core.windows.net/wildlifephotos/All_Zebra_Count_Images/4049.jpeg"" width = ""350"">"
7843,photo_album_88,adult,IBEIS_PZ_0229,poor,Female,zebra_plains,left,"['zebra', 'outdoor', 'sky', 'grass', 'tree', 'animal', 'field', 'standing', 'mammal', 'tall', 'group', 'grassy', 'wild', 'day']",2,8,10,20.0,"<img src = ""https://socialmediabias.blob.core.windows.net/wildlifephotos/All_Zebra_Count_Images/7843.jpeg"" width = ""350"">"
